OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,HasGarage,HasBasement,SalePrice
4,864,NAmes,1971,1971,6,864,524,864,0,2,576,Detchd,Unf,1989.0,1,0,4,TA,TA,TA,No,0,Npfireplace,10500,70.0,20,RL,1Story,0,1,1,97000
6,1709,Edwards,2004,2006,5,970,0,970,739,2,380,Detchd,Unf,2004.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,2522,24.0,160,RM,2Story,40,1,1,130000
4,1738,NAmes,1920,2007,4,715,0,1281,457,1,368,Attchd,Unf,1920.0,2,0,7,TA,TA,TA,No,1,Gd,12513,73.0,50,RL,1.5Fin,0,1,1,104900
7,1928,CollgCr,2003,2004,5,847,0,847,1081,2,434,BuiltIn,Fin,2003.0,2,1,8,Gd,Gd,Gd,No,1,Gd,8200,65.0,60,RL,2Story,48,1,1,219500
7,3222,SawyerW,1990,1990,5,1673,1470,1699,1523,3,594,Attchd,Unf,1990.0,3,0,11,Gd,TA,Gd,Mn,2,TA,12376,90.0,60,RL,2Story,0,1,1,320000
6,1314,CollgCr,2006,2006,5,1314,24,1314,0,2,440,Attchd,RFn,2006.0,2,0,6,Gd,Gd,Gd,No,1,Gd,9317,78.0,20,RL,1Story,22,1,1,176432
8,1625,Crawfor,2006,2007,5,1573,1573,1625,0,2,538,Attchd,Fin,2006.0,2,0,5,Gd,Gd,Gd,Gd,1,Gd,4750,44.0,120,RM,1Story,0,1,1,235000
5,833,Mitchel,1985,1985,5,833,625,833,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8780,75.5,20,RL,1Story,0,0,1,112000
5,1077,BrkSide,1939,1950,6,991,851,1077,0,1,205,Attchd,RFn,1939.0,1,0,5,TA,TA,TA,No,2,TA,7420,50.0,190,RL,1.5Unf,4,1,1,118000
6,813,OldTown,1930,2005,8,813,0,813,0,1,270,Detchd,Unf,1932.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,5684,70.0,30,RM,1Story,113,1,1,110000
4,1178,IDOTRR,1900,1950,7,859,0,859,319,1,384,Detchd,RFn,1964.0,1,0,7,TA,TA,TA,Mn,0,Npfireplace,8712,66.0,50,C (all),1.5Fin,0,1,1,102776
6,1728,Somerst,2003,2003,5,864,503,864,864,2,673,Attchd,RFn,2003.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,8791,64.0,60,FV,2Story,56,1,1,207500
8,1826,StoneBr,2005,2006,5,1814,1422,1826,0,3,758,Attchd,Fin,2005.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,11302,69.0,20,RL,1Story,75,1,1,319000
5,1367,Edwards,1900,1950,8,861,241,961,406,1,384,Detchd,Unf,1978.0,1,0,7,TA,TA,TA,No,0,Npfireplace,8405,50.0,50,RL,1.5Fin,130,1,1,119000
7,2057,Crawfor,1936,1987,7,1017,223,1020,1037,1,180,Attchd,Fin,1936.0,1,1,6,Gd,Gd,Gd,No,1,Gd,11500,86.0,50,RL,1.5Fin,0,1,1,250000
8,1694,CollgCr,2008,2008,5,1694,0,1694,0,3,776,Attchd,RFn,2008.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,10475,64.0,20,RL,1Story,33,1,1,245350
7,1557,Blmngtn,2003,2004,5,1374,0,1557,0,2,420,Attchd,Fin,2003.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,3196,43.0,120,RL,1Story,20,1,1,234000
7,2167,Veenker,1974,2003,7,1192,125,1516,651,2,518,Attchd,RFn,1974.0,2,1,9,Gd,Gd,TA,Gd,2,Gd,17542,68.0,60,RL,2Story,47,1,1,294000
6,1611,NAmes,1964,1964,6,780,674,798,813,2,442,Attchd,RFn,1964.0,1,1,7,TA,TA,TA,Gd,0,Npfireplace,9760,80.0,60,RL,2Story,128,1,1,167900
7,1135,SWISU,1936,2007,9,560,350,575,560,2,576,Detchd,RFn,1971.0,1,0,6,Gd,Gd,Gd,No,0,Npfireplace,7200,60.0,70,RL,2Story,0,1,1,155000
6,1680,Crawfor,1988,2007,9,880,808,1680,0,2,540,Attchd,Fin,1988.0,2,0,5,Gd,Gd,Gd,No,1,Gd,21695,66.0,20,RL,1Story,44,1,1,222000
7,2156,NWAmes,1968,2003,7,1568,297,2156,0,2,508,Attchd,RFn,1968.0,2,0,9,TA,TA,TA,No,1,Gd,20781,80.0,20,RL,1Story,80,1,1,262500
5,1728,Sawyer,1963,1963,5,1728,1332,1728,0,2,504,Detchd,Unf,1963.0,2,0,10,TA,TA,TA,No,0,Npfireplace,9100,70.0,90,RM,1Story,0,1,1,125000
5,1214,Edwards,1965,1965,7,1214,698,1214,0,2,461,Detchd,Unf,1965.0,1,0,6,TA,TA,TA,No,0,Npfireplace,9170,70.0,20,RL,1Story,0,1,1,140000
5,893,NAmes,1949,2003,7,845,220,893,0,2,576,Detchd,Unf,1985.0,1,0,4,Gd,TA,TA,No,0,Npfireplace,9600,60.0,45,RL,1.5Unf,0,1,1,135000
7,1349,SawyerW,2000,2001,5,1349,0,1349,0,2,539,Attchd,Unf,2000.0,2,0,6,TA,TA,Gd,No,0,Npfireplace,8450,65.0,20,RL,1Story,55,1,1,179000
8,2358,OldTown,1872,1987,5,684,259,938,1215,0,0,NoGarage,NoGarage,0.0,2,0,8,TA,TA,TA,No,0,Npfireplace,5250,50.0,70,RM,2Story,54,0,1,122000
5,948,Sawyer,1968,1968,5,948,0,948,0,1,300,Attchd,Unf,1968.0,1,0,6,TA,TA,TA,No,0,Npfireplace,8978,70.0,20,RL,1Story,0,1,1,108000
8,2285,NoRidge,2000,2000,5,969,0,997,1288,3,648,BuiltIn,Fin,2000.0,2,1,8,Gd,Gd,Gd,No,1,TA,11000,91.0,60,RL,2Story,56,1,1,248000
5,1920,Sawyer,1958,1958,5,1052,57,1252,668,2,451,Attchd,Unf,1958.0,2,0,8,Gd,Gd,TA,No,1,Gd,13650,70.0,50,RL,1.5Fin,0,1,1,172500
7,2093,NWAmes,1986,1991,6,791,0,1236,857,2,542,Attchd,Fin,1986.0,2,1,7,TA,TA,Gd,No,1,TA,20544,46.0,60,RL,2Story,63,1,1,215000
8,1800,Timber,2002,2002,5,1800,1274,1800,0,3,765,Attchd,Fin,2002.0,2,0,7,Gd,Gd,Ex,Gd,1,Gd,14331,85.0,20,RL,1Story,78,1,1,312500
6,1683,Sawyer,1978,1978,5,918,226,918,765,2,440,Attchd,RFn,1978.0,2,1,7,TA,TA,TA,No,1,TA,11184,70.0,60,RL,2Story,0,1,1,172500
5,1466,OldTown,1936,1989,8,796,626,1096,370,2,566,Attchd,Unf,1950.0,2,0,7,Gd,TA,Fa,No,1,TA,10800,60.0,50,RL,1.5Fin,21,1,1,170000
4,1092,MeadowV,1970,1970,4,546,273,546,546,1,286,Attchd,RFn,1970.0,1,1,6,TA,TA,TA,No,0,Npfireplace,2217,21.0,160,RM,2Story,0,1,1,88000
7,1506,Blmngtn,2005,2005,5,1362,16,1506,0,2,440,Attchd,Fin,2005.0,2,0,6,Gd,Gd,Gd,Gd,1,Gd,3013,43.0,120,RL,1Story,20,1,1,213490
